beachName,siteName,collectionDate,eColi
Woodbine Beaches,Woodbine Beaches site 1,2008-07-13,30
Woodbine Beaches,Woodbine Beaches site 2,2008-07-13,10
Woodbine Beaches,Woodbine Beaches site 3,2008-07-13,10
Woodbine Beaches,Woodbine Beaches site 4,2008-07-13,40
Woodbine Beaches,Woodbine Beaches site 5,2008-07-13,10
Woodbine Beaches,Woodbine Beaches site 1,2008-07-14,10
Woodbine Beaches,Woodbine Beaches site 2,2008-07-14,10
Woodbine Beaches,Woodbine Beaches site 3,2008-07-14,40
Woodbine Beaches,Woodbine Beaches site 4,2008-07-14,30
Woodbine Beaches,Woodbine Beaches site 5,2008-07-14,10
Woodbine Beaches,Woodbine Beaches site 1,2008-07-15,20
Woodbine Beaches,Woodbine Beaches site 2,2008-07-15,10
Woodbine Beaches,Woodbine Beaches site 3,2008-07-15,10
Woodbine Beaches,Woodbine Beaches site 4,2008-07-15,60
Woodbine Beaches,Woodbine Beaches site 5,2008-07-15,30
Woodbine Beaches,Woodbine Beaches site 1,2008-07-16,10
Woodbine Beaches,Woodbine Beaches site 2,2008-07-16,10
Woodbine Beaches,Woodbine Beaches site 3,2008-07-16,90
Woodbine Beaches,Woodbine Beaches site 4,2008-07-16,10
Woodbine Beaches,Woodbine Beaches site 5,2008-07-16,10
Woodbine Beaches,Woodbine Beaches site 1,2008-07-17,
Woodbine Beaches,Woodbine Beaches site 2,2008-07-17,
Woodbine Beaches,Woodbine Beaches site 3,2008-07-17,
Woodbine Beaches,Woodbine Beaches site 4,2008-07-17,
Woodbine Beaches,Woodbine Beaches site 5,2008-07-17,
Woodbine Beaches,Woodbine Beaches site 1,2008-07-18,10
Woodbine Beaches,Woodbine Beaches site 2,2008-07-18,10
Woodbine Beaches,Woodbine Beaches site 3,2008-07-18,10
Woodbine Beaches,Woodbine Beaches site 4,2008-07-18,40
Woodbine Beaches,Woodbine Beaches site 5,2008-07-18,10
Woodbine Beaches,Woodbine Beaches site 1,2008-07-19,30
Woodbine Beaches,Woodbine Beaches site 2,2008-07-19,30
Woodbine Beaches,Woodbine Beaches site 3,2008-07-19,10
Woodbine Beaches,Woodbine Beaches site 4,2008-07-19,50
Woodbine Beaches,Woodbine Beaches site 5,2008-07-19,460
Woodbine Beaches,Woodbine Beaches site 1,2008-07-20,240
Woodbine Beaches,Woodbine Beaches site 2,2008-07-20,10
Woodbine Beaches,Woodbine Beaches site 3,2008-07-20,110
Woodbine Beaches,Woodbine Beaches site 4,2008-07-20,30
Woodbine Beaches,Woodbine Beaches site 5,2008-07-20,250
Woodbine Beaches,Woodbine Beaches site 1,2008-07-21,10
Woodbine Beaches,Woodbine Beaches site 2,2008-07-21,10
Woodbine Beaches,Woodbine Beaches site 3,2008-07-21,10
Woodbine Beaches,Woodbine Beaches site 4,2008-07-21,40
Woodbine Beaches,Woodbine Beaches site 5,2008-07-21,10
Woodbine Beaches,Woodbine Beaches site 1,2008-07-22,10
Woodbine Beaches,Woodbine Beaches site 2,2008-07-22,60
Woodbine Beaches,Woodbine Beaches site 3,2008-07-22,30
Woodbine Beaches,Woodbine Beaches site 4,2008-07-22,110
Woodbine Beaches,Woodbine Beaches site 5,2008-07-22,120
Woodbine Beaches,Woodbine Beaches site 1,2008-07-23,870
Woodbine Beaches,Woodbine Beaches site 2,2008-07-23,10
Woodbine Beaches,Woodbine Beaches site 3,2008-07-23,20
Woodbine Beaches,Woodbine Beaches site 4,2008-07-23,10
Woodbine Beaches,Woodbine Beaches site 5,2008-07-23,10
Woodbine Beaches,Woodbine Beaches site 1,2008-07-24,60
Woodbine Beaches,Woodbine Beaches site 2,2008-07-24,
Woodbine Beaches,Woodbine Beaches site 3,2008-07-24,10
Woodbine Beaches,Woodbine Beaches site 4,2008-07-24,20
Woodbine Beaches,Woodbine Beaches site 5,2008-07-24,20
Woodbine Beaches,Woodbine Beaches site 1,2008-07-25,10
Woodbine Beaches,Woodbine Beaches site 2,2008-07-25,10
Woodbine Beaches,Woodbine Beaches site 3,2008-07-25,10
Woodbine Beaches,Woodbine Beaches site 4,2008-07-25,10
Woodbine Beaches,Woodbine Beaches site 5,2008-07-25,60
Woodbine Beaches,Woodbine Beaches site 1,2008-07-26,20
Woodbine Beaches,Woodbine Beaches site 2,2008-07-26,50
Woodbine Beaches,Woodbine Beaches site 3,2008-07-26,20
Woodbine Beaches,Woodbine Beaches site 4,2008-07-26,40
Woodbine Beaches,Woodbine Beaches site 5,2008-07-26,30
Woodbine Beaches,Woodbine Beaches site 1,2008-07-27,10
Woodbine Beaches,Woodbine Beaches site 2,2008-07-27,70
Woodbine Beaches,Woodbine Beaches site 3,2008-07-27,120
Woodbine Beaches,Woodbine Beaches site 4,2008-07-27,10
Woodbine Beaches,Woodbine Beaches site 5,2008-07-27,10
Woodbine Beaches,Woodbine Beaches site 1,2008-07-28,10
Woodbine Beaches,Woodbine Beaches site 2,2008-07-28,90
Woodbine Beaches,Woodbine Beaches site 3,2008-07-28,20
Woodbine Beaches,Woodbine Beaches site 4,2008-07-28,30
Woodbine Beaches,Woodbine Beaches site 5,2008-07-28,80
Woodbine Beaches,Woodbine Beaches site 1,2008-07-29,10
Woodbine Beaches,Woodbine Beaches site 2,2008-07-29,10
Woodbine Beaches,Woodbine Beaches site 3,2008-07-29,10
Woodbine Beaches,Woodbine Beaches site 4,2008-07-29,10
Woodbine Beaches,Woodbine Beaches site 5,2008-07-29,10
Woodbine Beaches,Woodbine Beaches site 1,2008-07-30,60
Woodbine Beaches,Woodbine Beaches site 2,2008-07-30,10
Woodbine Beaches,Woodbine Beaches site 3,2008-07-30,10
Woodbine Beaches,Woodbine Beaches site 4,2008-07-30,10
Woodbine Beaches,Woodbine Beaches site 5,2008-07-30,20
Woodbine Beaches,Woodbine Beaches site 1,2008-07-31,80
Woodbine Beaches,Woodbine Beaches site 2,2008-07-31,10
Woodbine Beaches,Woodbine Beaches site 3,2008-07-31,40
Woodbine Beaches,Woodbine Beaches site 4,2008-07-31,60
Woodbine Beaches,Woodbine Beaches site 5,2008-07-31,20
Woodbine Beaches,Woodbine Beaches site 1,2008-08-01,1380
Woodbine Beaches,Woodbine Beaches site 2,2008-08-01,130
Woodbine Beaches,Woodbine Beaches site 3,2008-08-01,30
Woodbine Beaches,Woodbine Beaches site 4,2008-08-01,110
Woodbine Beaches,Woodbine Beaches site 5,2008-08-01,20
Woodbine Beaches,Woodbine Beaches site 1,2008-08-02,40
Woodbine Beaches,Woodbine Beaches site 2,2008-08-02,50
Woodbine Beaches,Woodbine Beaches site 3,2008-08-02,10
Woodbine Beaches,Woodbine Beaches site 4,2008-08-02,30
Woodbine Beaches,Woodbine Beaches site 5,2008-08-02,10
Woodbine Beaches,Woodbine Beaches site 1,2008-08-03,60
Woodbine Beaches,Woodbine Beaches site 2,2008-08-03,40
Woodbine Beaches,Woodbine Beaches site 3,2008-08-03,10
Woodbine Beaches,Woodbine Beaches site 4,2008-08-03,10
Woodbine Beaches,Woodbine Beaches site 5,2008-08-03,10
Woodbine Beaches,Woodbine Beaches site 1,2008-08-04,10
Woodbine Beaches,Woodbine Beaches site 2,2008-08-04,20
Woodbine Beaches,Woodbine Beaches site 3,2008-08-04,60
Woodbine Beaches,Woodbine Beaches site 4,2008-08-04,20
Woodbine Beaches,Woodbine Beaches site 5,2008-08-04,10
Woodbine Beaches,Woodbine Beaches site 1,2008-08-05,20
Woodbine Beaches,Woodbine Beaches site 2,2008-08-05,10
Woodbine Beaches,Woodbine Beaches site 3,2008-08-05,10
Woodbine Beaches,Woodbine Beaches site 4,2008-08-05,30
Woodbine Beaches,Woodbine Beaches site 5,2008-08-05,30
Woodbine Beaches,Woodbine Beaches site 1,2008-08-06,60
Woodbine Beaches,Woodbine Beaches site 2,2008-08-06,40
Woodbine Beaches,Woodbine Beaches site 3,2008-08-06,340
Woodbine Beaches,Woodbine Beaches site 4,2008-08-06,20
Woodbine Beaches,Woodbine Beaches site 5,2008-08-06,990
Woodbine Beaches,Woodbine Beaches site 1,2008-08-07,
Woodbine Beaches,Woodbine Beaches site 2,2008-08-07,
Woodbine Beaches,Woodbine Beaches site 3,2008-08-07,
Woodbine Beaches,Woodbine Beaches site 4,2008-08-07,
Woodbine Beaches,Woodbine Beaches site 5,2008-08-07,
Woodbine Beaches,Woodbine Beaches site 1,2008-08-08,10
Woodbine Beaches,Woodbine Beaches site 2,2008-08-08,10
Woodbine Beaches,Woodbine Beaches site 3,2008-08-08,10
Woodbine Beaches,Woodbine Beaches site 4,2008-08-08,10
Woodbine Beaches,Woodbine Beaches site 5,2008-08-08,10
Woodbine Beaches,Woodbine Beaches site 1,2008-08-09,10
Woodbine Beaches,Woodbine Beaches site 2,2008-08-09,20
Woodbine Beaches,Woodbine Beaches site 3,2008-08-09,10
Woodbine Beaches,Woodbine Beaches site 4,2008-08-09,10
Woodbine Beaches,Woodbine Beaches site 5,2008-08-09,10
Woodbine Beaches,Woodbine Beaches site 1,2008-08-10,10
Woodbine Beaches,Woodbine Beaches site 2,2008-08-10,10
Woodbine Beaches,Woodbine Beaches site 3,2008-08-10,70
Woodbine Beaches,Woodbine Beaches site 4,2008-08-10,10
Woodbine Beaches,Woodbine Beaches site 5,2008-08-10,20
Woodbine Beaches,Woodbine Beaches site 1,2008-08-11,20
Woodbine Beaches,Woodbine Beaches site 2,2008-08-11,20
Woodbine Beaches,Woodbine Beaches site 3,2008-08-11,10
Woodbine Beaches,Woodbine Beaches site 4,2008-08-11,170
Woodbine Beaches,Woodbine Beaches site 5,2008-08-11,90
Woodbine Beaches,Woodbine Beaches site 1,2008-08-12,50
Woodbine Beaches,Woodbine Beaches site 2,2008-08-12,70
Woodbine Beaches,Woodbine Beaches site 3,2008-08-12,80
Woodbine Beaches,Woodbine Beaches site 4,2008-08-12,10
Woodbine Beaches,Woodbine Beaches site 5,2008-08-12,20
Woodbine Beaches,Woodbine Beaches site 1,2008-08-13,60
Woodbine Beaches,Woodbine Beaches site 2,2008-08-13,100
Woodbine Beaches,Woodbine Beaches site 3,2008-08-13,
Woodbine Beaches,Woodbine Beaches site 4,2008-08-13,50
Woodbine Beaches,Woodbine Beaches site 5,2008-08-13,90
Woodbine Beaches,Woodbine Beaches site 1,2008-08-14,10
Woodbine Beaches,Woodbine Beaches site 2,2008-08-14,20
Woodbine Beaches,Woodbine Beaches site 3,2008-08-14,10
Woodbine Beaches,Woodbine Beaches site 4,2008-08-14,20
Woodbine Beaches,Woodbine Beaches site 5,2008-08-14,110
Woodbine Beaches,Woodbine Beaches site 1,2008-08-15,10
Woodbine Beaches,Woodbine Beaches site 2,2008-08-15,30
Woodbine Beaches,Woodbine Beaches site 3,2008-08-15,10
Woodbine Beaches,Woodbine Beaches site 4,2008-08-15,20
Woodbine Beaches,Woodbine Beaches site 5,2008-08-15,10
Woodbine Beaches,Woodbine Beaches site 1,2008-08-16,10
Woodbine Beaches,Woodbine Beaches site 2,2008-08-16,10
Woodbine Beaches,Woodbine Beaches site 3,2008-08-16,20
Woodbine Beaches,Woodbine Beaches site 4,2008-08-16,10
Woodbine Beaches,Woodbine Beaches site 5,2008-08-16,10
Woodbine Beaches,Woodbine Beaches site 1,2008-08-17,80
Woodbine Beaches,Woodbine Beaches site 2,2008-08-17,10
Woodbine Beaches,Woodbine Beaches site 3,2008-08-17,10
Woodbine Beaches,Woodbine Beaches site 4,2008-08-17,40
Woodbine Beaches,Woodbine Beaches site 5,2008-08-17,20
Woodbine Beaches,Woodbine Beaches site 1,2008-08-18,10
Woodbine Beaches,Woodbine Beaches site 2,2008-08-18,10
Woodbine Beaches,Woodbine Beaches site 3,2008-08-18,
Woodbine Beaches,Woodbine Beaches site 4,2008-08-18,10
Woodbine Beaches,Woodbine Beaches site 5,2008-08-18,20
Woodbine Beaches,Woodbine Beaches site 1,2008-08-19,190
Woodbine Beaches,Woodbine Beaches site 2,2008-08-19,10
Woodbine Beaches,Woodbine Beaches site 3,2008-08-19,60
Woodbine Beaches,Woodbine Beaches site 4,2008-08-19,10
Woodbine Beaches,Woodbine Beaches site 5,2008-08-19,20
Woodbine Beaches,Woodbine Beaches site 1,2008-08-20,60
Woodbine Beaches,Woodbine Beaches site 2,2008-08-20,120
Woodbine Beaches,Woodbine Beaches site 3,2008-08-20,30
Woodbine Beaches,Woodbine Beaches site 4,2008-08-20,10
Woodbine Beaches,Woodbine Beaches site 5,2008-08-20,170
Woodbine Beaches,Woodbine Beaches site 1,2008-08-21,110
Woodbine Beaches,Woodbine Beaches site 2,2008-08-21,20
Woodbine Beaches,Woodbine Beaches site 3,2008-08-21,60
Woodbine Beaches,Woodbine Beaches site 4,2008-08-21,110
Woodbine Beaches,Woodbine Beaches site 5,2008-08-21,10
Woodbine Beaches,Woodbine Beaches site 1,2008-08-22,10
Woodbine Beaches,Woodbine Beaches site 2,2008-08-22,90
Woodbine Beaches,Woodbine Beaches site 3,2008-08-22,110
Woodbine Beaches,Woodbine Beaches site 4,2008-08-22,10
Woodbine Beaches,Woodbine Beaches site 5,2008-08-22,60
Woodbine Beaches,Woodbine Beaches site 1,2008-08-23,60
Woodbine Beaches,Woodbine Beaches site 2,2008-08-23,50
Woodbine Beaches,Woodbine Beaches site 3,2008-08-23,30
Woodbine Beaches,Woodbine Beaches site 4,2008-08-23,10
Woodbine Beaches,Woodbine Beaches site 5,2008-08-23,40
Woodbine Beaches,Woodbine Beaches site 1,2008-08-24,20
Woodbine Beaches,Woodbine Beaches site 2,2008-08-24,20
Woodbine Beaches,Woodbine Beaches site 3,2008-08-24,110
Woodbine Beaches,Woodbine Beaches site 4,2008-08-24,40
Woodbine Beaches,Woodbine Beaches site 5,2008-08-24,260
Woodbine Beaches,Woodbine Beaches site 1,2008-08-25,50
Woodbine Beaches,Woodbine Beaches site 2,2008-08-25,10
Woodbine Beaches,Woodbine Beaches site 3,2008-08-25,10
Woodbine Beaches,Woodbine Beaches site 4,2008-08-25,10
Woodbine Beaches,Woodbine Beaches site 5,2008-08-25,70
Woodbine Beaches,Woodbine Beaches site 1,2008-08-26,10
Woodbine Beaches,Woodbine Beaches site 2,2008-08-26,10
Woodbine Beaches,Woodbine Beaches site 3,2008-08-26,10
Woodbine Beaches,Woodbine Beaches site 4,2008-08-26,10
Woodbine Beaches,Woodbine Beaches site 5,2008-08-26,10
Woodbine Beaches,Woodbine Beaches site 1,2008-08-27,320
Woodbine Beaches,Woodbine Beaches site 2,2008-08-27,10
Woodbine Beaches,Woodbine Beaches site 3,2008-08-27,40
Woodbine Beaches,Woodbine Beaches site 4,2008-08-27,10
Woodbine Beaches,Woodbine Beaches site 5,2008-08-27,20
Woodbine Beaches,Woodbine Beaches site 1,2008-08-28,40
Woodbine Beaches,Woodbine Beaches site 2,2008-08-28,40
Woodbine Beaches,Woodbine Beaches site 3,2008-08-28,10
Woodbine Beaches,Woodbine Beaches site 4,2008-08-28,90
Woodbine Beaches,Woodbine Beaches site 5,2008-08-28,100
Woodbine Beaches,Woodbine Beaches site 1,2008-08-29,40
Woodbine Beaches,Woodbine Beaches site 2,2008-08-29,10
Woodbine Beaches,Woodbine Beaches site 3,2008-08-29,30
Woodbine Beaches,Woodbine Beaches site 4,2008-08-29,20
Woodbine Beaches,Woodbine Beaches site 5,2008-08-29,50
Woodbine Beaches,Woodbine Beaches site 1,2008-08-30,10
Woodbine Beaches,Woodbine Beaches site 2,2008-08-30,60
Woodbine Beaches,Woodbine Beaches site 3,2008-08-30,50
Woodbine Beaches,Woodbine Beaches site 4,2008-08-30,280
Woodbine Beaches,Woodbine Beaches site 5,2008-08-30,10
Woodbine Beaches,Woodbine Beaches site 1,2008-08-31,10
Woodbine Beaches,Woodbine Beaches site 2,2008-08-31,30
Woodbine Beaches,Woodbine Beaches site 3,2008-08-31,20
Woodbine Beaches,Woodbine Beaches site 4,2008-08-31,80
Woodbine Beaches,Woodbine Beaches site 5,2008-08-31,10
Woodbine Beaches,Woodbine Beaches site 1,2008-09-01,160
Woodbine Beaches,Woodbine Beaches site 2,2008-09-01,40
Woodbine Beaches,Woodbine Beaches site 3,2008-09-01,20
Woodbine Beaches,Woodbine Beaches site 4,2008-09-01,20
Woodbine Beaches,Woodbine Beaches site 5,2008-09-01,30
Kew Balmy Beach,Kew Balmy Beach site 1,2008-05-19,40
Kew Balmy Beach,Kew Balmy Beach site 2,2008-05-19,10
Kew Balmy Beach,Kew Balmy Beach site 3,2008-05-19,10
Kew Balmy Beach,Kew Balmy Beach site 4,2008-05-19,10
Kew Balmy Beach,Kew Balmy Beach site 5,2008-05-19,10
Kew Balmy Beach,Kew Balmy Beach site 6,2008-05-19,10
Kew Balmy Beach,Kew Balmy Beach site 1,2008-05-20,30
Kew Balmy Beach,Kew Balmy Beach site 2,2008-05-20,10
Kew Balmy Beach,Kew Balmy Beach site 3,2008-05-20,50
Kew Balmy Beach,Kew Balmy Beach site 4,2008-05-20,40
Kew Balmy Beach,Kew Balmy Beach site 5,2008-05-20,190
Kew Balmy Beach,Kew Balmy Beach site 6,2008-05-20,50
Kew Balmy Beach,Kew Balmy Beach site 1,2008-05-21,10
Kew Balmy Beach,Kew Balmy Beach site 2,2008-05-21,10
Kew Balmy Beach,Kew Balmy Beach site 3,2008-05-21,10
Kew Balmy Beach,Kew Balmy Beach site 4,2008-05-21,10
Kew Balmy Beach,Kew Balmy Beach site 5,2008-05-21,140
Kew Balmy Beach,Kew Balmy Beach site 6,2008-05-21,10
Kew Balmy Beach,Kew Balmy Beach site 1,2008-05-22,10
Kew Balmy Beach,Kew Balmy Beach site 2,2008-05-22,10
Kew Balmy Beach,Kew Balmy Beach site 3,2008-05-22,50
Kew Balmy Beach,Kew Balmy Beach site 4,2008-05-22,30
Kew Balmy Beach,Kew Balmy Beach site 5,2008-05-22,10
Kew Balmy Beach,Kew Balmy Beach site 6,2008-05-22,10
Kew Balmy Beach,Kew Balmy Beach site 1,2008-05-23,10
Kew Balmy Beach,Kew Balmy Beach site 2,2008-05-23,10
Kew Balmy Beach,Kew Balmy Beach site 3,2008-05-23,10
Kew Balmy Beach,Kew Balmy Beach site 4,2008-05-23,370
Kew Balmy Beach,Kew Balmy Beach site 5,2008-05-23,10
Kew Balmy Beach,Kew Balmy Beach site 6,2008-05-23,40
Kew Balmy Beach,Kew Balmy Beach site 1,2008-05-24,10
Kew Balmy Beach,Kew Balmy Beach site 2,2008-05-24,40
Kew Balmy Beach,Kew Balmy Beach site 3,2008-05-24,10
Kew Balmy Beach,Kew Balmy Beach site 4,2008-05-24,10
Kew Balmy Beach,Kew Balmy Beach site 5,2008-05-24,90
Kew Balmy Beach,Kew Balmy Beach site 6,2008-05-24,20
Kew Balmy Beach,Kew Balmy Beach site 1,2008-05-25,10
Kew Balmy Beach,Kew Balmy Beach site 2,2008-05-25,10
Kew Balmy Beach,Kew Balmy Beach site 3,2008-05-25,20
Kew Balmy Beach,Kew Balmy Beach site 4,2008-05-25,200
Kew Balmy Beach,Kew Balmy Beach site 5,2008-05-25,200
Kew Balmy Beach,Kew Balmy Beach site 6,2008-05-25,20
Kew Balmy Beach,Kew Balmy Beach site 1,2008-05-26,30
Kew Balmy Beach,Kew Balmy Beach site 2,2008-05-26,30
Kew Balmy Beach,Kew Balmy Beach site 3,2008-05-26,10
Kew Balmy Beach,Kew Balmy Beach site 4,2008-05-26,50
Kew Balmy Beach,Kew Balmy Beach site 5,2008-05-26,10
Kew Balmy Beach,Kew Balmy Beach site 6,2008-05-26,40
Kew Balmy Beach,Kew Balmy Beach site 1,2008-05-27,70
Kew Balmy Beach,Kew Balmy Beach site 2,2008-05-27,10
Kew Balmy Beach,Kew Balmy Beach site 3,2008-05-27,10
Kew Balmy Beach,Kew Balmy Beach site 4,2008-05-27,20
Kew Balmy Beach,Kew Balmy Beach site 5,2008-05-27,20
Kew Balmy Beach,Kew Balmy Beach site 6,2008-05-27,20
Kew Balmy Beach,Kew Balmy Beach site 1,2008-05-28,10
Kew Balmy Beach,Kew Balmy Beach site 2,2008-05-28,10
Kew Balmy Beach,Kew Balmy Beach site 3,2008-05-28,60
Kew Balmy Beach,Kew Balmy Beach site 4,2008-05-28,10
Kew Balmy Beach,Kew Balmy Beach site 5,2008-05-28,10
Kew Balmy Beach,Kew Balmy Beach site 6,2008-05-28,10
Kew Balmy Beach,Kew Balmy Beach site 1,2008-05-29,10
Kew Balmy Beach,Kew Balmy Beach site 2,2008-05-29,110
Kew Balmy Beach,Kew Balmy Beach site 3,2008-05-29,10
Kew Balmy Beach,Kew Balmy Beach site 4,2008-05-29,10
Kew Balmy Beach,Kew Balmy Beach site 5,2008-05-29,60
Kew Balmy Beach,Kew Balmy Beach site 6,2008-05-29,10
Kew Balmy Beach,Kew Balmy Beach site 1,2008-05-30,10
Kew Balmy Beach,Kew Balmy Beach site 2,2008-05-30,10
Kew Balmy Beach,Kew Balmy Beach site 3,2008-05-30,10
Kew Balmy Beach,Kew Balmy Beach site 4,2008-05-30,10
Kew Balmy Beach,Kew Balmy Beach site 5,2008-05-30,20
Kew Balmy Beach,Kew Balmy Beach site 6,2008-05-30,10
Kew Balmy Beach,Kew Balmy Beach site 1,2008-05-31,10
Kew Balmy Beach,Kew Balmy Beach site 2,2008-05-31,140
Kew Balmy Beach,Kew Balmy Beach site 3,2008-05-31,50
Kew Balmy Beach,Kew Balmy Beach site 4,2008-05-31,160
Kew Balmy Beach,Kew Balmy Beach site 5,2008-05-31,40
Kew Balmy Beach,Kew Balmy Beach site 6,2008-05-31,20
Kew Balmy Beach,Kew Balmy Beach site 1,2008-06-01,210
Kew Balmy Beach,Kew Balmy Beach site 2,2008-06-01,1570
Kew Balmy Beach,Kew Balmy Beach site 3,2008-06-01,290
Kew Balmy Beach,Kew Balmy Beach site 4,2008-06-01,190
Kew Balmy Beach,Kew Balmy Beach site 5,2008-06-01,50
Kew Balmy Beach,Kew Balmy Beach site 6,2008-06-01,3040
Kew Balmy Beach,Kew Balmy Beach site 1,2008-06-02,20
Kew Balmy Beach,Kew Balmy Beach site 2,2008-06-02,490
Kew Balmy Beach,Kew Balmy Beach site 3,2008-06-02,10
Kew Balmy Beach,Kew Balmy Beach site 4,2008-06-02,40
Kew Balmy Beach,Kew Balmy Beach site 5,2008-06-02,130
Kew Balmy Beach,Kew Balmy Beach site 6,2008-06-02,40
Kew Balmy Beach,Kew Balmy Beach site 1,2008-06-03,10
Kew Balmy Beach,Kew Balmy Beach site 2,2008-06-03,40
Kew Balmy Beach,Kew Balmy Beach site 3,2008-06-03,10
Kew Balmy Beach,Kew Balmy Beach site 4,2008-06-03,10
Kew Balmy Beach,Kew Balmy Beach site 5,2008-06-03,10
Kew Balmy Beach,Kew Balmy Beach site 6,2008-06-03,10
Kew Balmy Beach,Kew Balmy Beach site 1,2008-06-04,20
Kew Balmy Beach,Kew Balmy Beach site 2,2008-06-04,120
Kew Balmy Beach,Kew Balmy Beach site 3,2008-06-04,80
Kew Balmy Beach,Kew Balmy Beach site 4,2008-06-04,100
Kew Balmy Beach,Kew Balmy Beach site 5,2008-06-04,80
Kew Balmy Beach,Kew Balmy Beach site 6,2008-06-04,70
Kew Balmy Beach,Kew Balmy Beach site 1,2008-06-05,20
Kew Balmy Beach,Kew Balmy Beach site 2,2008-06-05,200
Kew Balmy Beach,Kew Balmy Beach site 3,2008-06-05,200
Kew Balmy Beach,Kew Balmy Beach site 4,2008-06-05,10
Kew Balmy Beach,Kew Balmy Beach site 5,2008-06-05,240
Kew Balmy Beach,Kew Balmy Beach site 6,2008-06-05,40
Kew Balmy Beach,Kew Balmy Beach site 1,2008-06-06,10
Kew Balmy Beach,Kew Balmy Beach site 2,2008-06-06,10
Kew Balmy Beach,Kew Balmy Beach site 3,2008-06-06,20
Kew Balmy Beach,Kew Balmy Beach site 4,2008-06-06,10
Kew Balmy Beach,Kew Balmy Beach site 5,2008-06-06,10
Kew Balmy Beach,Kew Balmy Beach site 6,2008-06-06,10
Kew Balmy Beach,Kew Balmy Beach site 1,2008-06-07,10
Kew Balmy Beach,Kew Balmy Beach site 2,2008-06-07,10
Kew Balmy Beach,Kew Balmy Beach site 3,2008-06-07,20
Kew Balmy Beach,Kew Balmy Beach site 4,2008-06-07,10
Kew Balmy Beach,Kew Balmy Beach site 5,2008-06-07,10
Kew Balmy Beach,Kew Balmy Beach site 6,2008-06-07,10
Kew Balmy Beach,Kew Balmy Beach site 1,2008-06-08,160
Kew Balmy Beach,Kew Balmy Beach site 2,2008-06-08,40
Kew Balmy Beach,Kew Balmy Beach site 3,2008-06-08,10
Kew Balmy Beach,Kew Balmy Beach site 4,2008-06-08,10
Kew Balmy Beach,Kew Balmy Beach site 5,2008-06-08,10
Kew Balmy Beach,Kew Balmy Beach site 6,2008-06-08,50
Kew Balmy Beach,Kew Balmy Beach site 1,2008-06-09,10
Kew Balmy Beach,Kew Balmy Beach site 2,2008-06-09,40
Kew Balmy Beach,Kew Balmy Beach site 3,2008-06-09,10
Kew Balmy Beach,Kew Balmy Beach site 4,2008-06-09,10
Kew Balmy Beach,Kew Balmy Beach site 5,2008-06-09,10
Kew Balmy Beach,Kew Balmy Beach site 6,2008-06-09,20
Kew Balmy Beach,Kew Balmy Beach site 1,2008-06-10,20
Kew Balmy Beach,Kew Balmy Beach site 2,2008-06-10,30
